seed,MCS_per_temperature,number_of_temperatures,schedule,num_runs,best_energy,success_rate,average_time,tts_p0.99
5105474,10,225,logT,10,-1.68572,0,699.185592723,inf
5105474,10,250,logT,10,-1.68596,0.1,779.683852196,34078.9603032
5105474,10,275,logT,10,-1.68596,0.1,855.319046664,37384.8756207
5105474,10,300,logT,10,-1.68592,0,932.471880913,inf
5105474,10,325,logT,10,-1.68592,0,1012.32579632,inf
5105474,10,350,logT,10,-1.68596,0.1,1089.3745409,47615.1348141
5105474,10,375,logT,10,-1.68596,0.1,1169.12546492,51100.9432812
5105474,10,400,logT,10,-1.68596,0.1,1247.51436369,54527.2194086
5105474,10,425,logT,10,-1.68573,0,1328.50929513,inf
5105474,10,450,logT,10,-1.68596,0.1,1405.42898026,61429.4605335
5105474,10,475,logT,10,-1.68596,0.2,1481.56687152,30576.1360573
5105474,10,500,logT,10,-1.68596,0.1,1562.60994449,68299.6346758
5105474,10,525,logT,10,-1.68585,0,1642.51717646,inf
5105474,10,550,logT,10,-1.68596,0.1,1720.21121931,75188.1800436
5105474,10,575,logT,10,-1.68596,0.1,1796.6068105,78527.3313062
5105474,10,600,logT,10,-1.68596,0.1,1874.68984325,81940.23843
5105474,10,625,logT,10,-1.68596,0.1,1955.71581926,85481.7777505
5105474,10,650,logT,10,-1.68596,0.1,2033.6967216,88890.2208876
5105474,10,675,logT,10,-1.68596,0.2,2111.06237905,43567.4769515
5105474,10,700,logT,10,-1.68596,0.1,2185.94046917,95544.595754
5105474,10,725,logT,9,-1.68596,0.222222,2270.2329829,41600.513427
5105474,10,750,logT,10,-1.68596,0.2,2349.15257215,48481.1114814
5105474,10,775,logT,10,-1.68596,0.1,2417.72806058,105675.727884
5105474,10,800,logT,10,-1.68596,0.3,2503.41386836,32322.5589733
5105474,10,825,logT,10,-1.68596,0.2,2582.63344278,53299.6201862
5105474,10,850,logT,10,-1.68586,0,2656.9706466,inf
5105474,10,875,logT,10,-1.68587,0,2735.3034255,inf
5105474,10,900,logT,10,-1.68596,0.1,2810.1671684,122828.727449
5105474,10,1000,logT,10,-1.68596,0.3,3118.58618276,40265.2901622
7711527,10,100,logT,10,-1.71202,0,309.783010674,inf
7711527,10,125,logT,10,-1.71213,0,387.815971804,inf
7711527,10,150,logT,10,-1.71224,0,464.77293539,inf
7711527,10,175,logT,10,-1.71217,0,544.28219552,inf
7711527,10,200,logT,10,-1.71218,0,621.737377477,inf
7711527,10,225,logT,10,-1.71224,0,701.213377476,inf
7711527,10,250,logT,10,-1.71218,0,777.994605398,inf
7711527,10,275,logT,10,-1.71219,0,856.641691136,inf
7711527,10,300,logT,10,-1.71219,0,936.004562688,inf
7711527,10,325,logT,10,-1.71224,0,1013.18873203,inf
7711527,10,350,logT,10,-1.71218,0,1092.50631423,inf
7711527,10,375,logT,10,-1.7122,0,1168.9874907,inf
7711527,10,400,logT,10,-1.71224,0,1246.36906571,inf
7711527,10,425,logT,10,-1.71223,0,1322.35753558,inf
7711527,10,450,logT,10,-1.71223,0,1401.2004853,inf
7711527,10,475,logT,10,-1.71224,0,1480.48832545,inf
7711527,10,500,logT,10,-1.71229,0,1557.1883405,inf
7711527,10,525,logT,10,-1.71216,0,1635.19976048,inf
7711527,10,550,logT,10,-1.71215,0,1712.43250537,inf
7711527,10,575,logT,10,-1.71223,0,1794.0767108,inf
7711527,10,600,logT,10,-1.7123,0.1,1868.3309813,81662.3009002
7711527,10,625,logT,10,-1.71218,0,1945.38173296,inf
7711527,10,650,logT,10,-1.71218,0,2023.31097806,inf
7711527,10,675,logT,10,-1.7123,0.1,2106.58977773,92076.2809288
7711527,10,700,logT,10,-1.71228,0,2180.33785746,inf
7711527,10,725,logT,9,-1.71224,0,2258.09492715,inf
7711527,10,750,logT,10,-1.71224,0,2339.79718971,inf
7711527,10,775,logT,10,-1.7123,0.1,2415.44267554,105575.836697
7711527,10,800,logT,10,-1.71229,0,2491.00248604,inf
7711527,10,825,logT,10,-1.7123,0.1,2572.77014565,112452.414419
7711527,10,850,logT,10,-1.71224,0,2652.20612426,inf
7711527,10,875,logT,10,-1.71224,0,2727.53177774,inf
7711527,10,900,logT,10,-1.7123,0.1,2798.38369901,122313.68743
7711527,10,1000,logT,10,-1.71224,0,3116.25260465,inf
9551411,10,100,logT,10,-1.6955,0,309.728457069,inf
9551411,10,125,logT,10,-1.69564,0,387.114846969,inf
9551411,10,150,logT,10,-1.69586,0,466.058704615,inf
9551411,10,175,logT,10,-1.69607,0,543.730261683,inf
9551411,10,200,logT,10,-1.69591,0,621.192760706,inf
9551411,10,225,logT,10,-1.69601,0,700.622414446,inf
9551411,10,250,logT,10,-1.69602,0,776.951318216,inf
9551411,10,275,logT,10,-1.69612,0,856.133823681,inf
9551411,10,300,logT,10,-1.69612,0,935.733248663,inf
9551411,10,325,logT,10,-1.69614,0,1011.88679993,inf
9551411,10,350,logT,10,-1.69613,0,1091.60787065,inf
9551411,10,375,logT,10,-1.69612,0,1170.55161638,inf
9551411,10,400,logT,10,-1.69606,0,1248.8766485,inf
9551411,10,425,logT,10,-1.69612,0,1324.4733458,inf
9551411,10,450,logT,10,-1.69612,0,1402.61650577,inf
9551411,10,475,logT,10,-1.69615,0,1479.94130745,inf
9551411,10,500,logT,10,-1.69612,0,1556.36883752,inf
9551411,10,525,logT,10,-1.69616,0,1635.11444919,inf
9551411,10,550,logT,10,-1.69608,0,1717.41314533,inf
9551411,10,575,logT,10,-1.69612,0,1791.15999341,inf
9551411,10,600,logT,10,-1.69607,0,1870.1545125,inf
9551411,10,625,logT,10,-1.69627,0,1949.11147401,inf
9551411,10,650,logT,10,-1.69618,0,2028.17889082,inf
9551411,10,675,logT,10,-1.6961,0,2100.92351179,inf
9551411,10,700,logT,10,-1.69621,0,2185.70017831,inf
9551411,10,725,logT,10,-1.69616,0,2261.52952731,inf
9551411,10,750,logT,10,-1.69618,0,2340.81524208,inf
9551411,10,775,logT,10,-1.69601,0,2418.95795205,inf
9551411,10,800,logT,10,-1.69612,0,2495.93155203,inf
9551411,10,825,logT,10,-1.69617,0,2575.30799136,inf
9551411,10,850,logT,10,-1.69623,0,2655.07625034,inf
9551411,10,875,logT,10,-1.69612,0,2728.2467005,inf
9551411,10,900,logT,10,-1.69617,0,2817.5450978,inf
9551411,10,1000,logT,10,-1.69612,0,3125.93456585,inf
9569658,10,100,logT,10,-1.70116,0,309.079928851,inf
9569658,10,125,logT,10,-1.70125,0.1,387.12275753,16920.6288538
9569658,10,150,logT,10,-1.70114,0,465.123960876,inf
9569658,10,175,logT,10,-1.70121,0,543.243681169,inf
9569658,10,200,logT,10,-1.70123,0,620.279095554,inf
9569658,10,225,logT,10,-1.70123,0,700.307313299,inf
9569658,10,250,logT,10,-1.70123,0,776.925533175,inf
9569658,10,275,logT,10,-1.70125,0.2,857.15217886,17689.6515077
9569658,10,300,logT,10,-1.70121,0,933.870793748,inf
9569658,10,325,logT,10,-1.70125,0.2,1011.45588644,20874.1254911
9569658,10,350,logT,10,-1.70125,0.2,1091.17062733,22519.254584
9569658,10,375,logT,10,-1.70125,0.1,1165.75749068,50953.7335373
9569658,10,400,logT,10,-1.70125,0.1,1248.00493948,54548.6618341
9569658,10,425,logT,10,-1.70125,0.3,1328.21757245,17149.1383656
9569658,10,450,logT,10,-1.70125,0.2,1405.81512251,29012.7940111
9569658,10,475,logT,10,-1.70125,0.1,1482.55351119,64800.472798
9569658,10,500,logT,10,-1.70125,0.1,1561.67455659,68258.7500955
9569658,10,525,logT,10,-1.70125,0.3,1638.91581538,21160.6853203
9569658,10,550,logT,10,-1.70125,0.2,1711.88674874,35329.409121
9569658,10,575,logT,10,-1.70125,0.2,1794.39051251,37032.0972378
9569658,10,600,logT,10,-1.70125,0.1,1873.64597192,81894.6121809
9569658,10,625,logT,10,-1.70125,0.2,1946.81282933,40177.7436386
9569658,10,650,logT,10,-1.70125,0.3,2028.83169146,26195.0422273
9569658,10,675,logT,10,-1.70125,0.2,2103.86045961,43418.8458821
9569658,10,700,logT,10,-1.70125,0.1,2187.37695837,95607.3828161
9569658,10,725,logT,9,-1.70125,0.222222,2264.64124952,41498.0486222
9569658,10,750,logT,10,-1.70125,0.4,2348.66920877,21173.6078101
9569658,10,775,logT,10,-1.70125,0.2,2421.10222015,49965.9868986
9569658,10,800,logT,10,-1.70125,0.2,2497.83132205,51549.4992626
9569658,10,825,logT,10,-1.70125,0.4,2575.83802764,23221.5690384
9569658,10,850,logT,10,-1.70125,0.3,2655.44367058,34285.4754172
9569658,10,875,logT,10,-1.70125,0.3,2736.54046416,35332.5479473
9569658,10,900,logT,10,-1.70125,0.4,2809.20067701,25325.3685844
9569658,10,1000,logT,10,-1.70125,0.3,3128.29501917,40390.6447596
11086240,10,100,logT,10,-1.6857,0,309.186007667,inf
11086240,10,125,logT,10,-1.68574,0,387.847394109,inf
11086240,10,150,logT,10,-1.68612,0,466.092756391,inf
11086240,10,175,logT,10,-1.68612,0,543.223131347,inf
11086240,10,200,logT,10,-1.68613,0.1,622.188819289,27195.0586304
11086240,10,225,logT,10,-1.68608,0,700.643731117,inf
11086240,10,250,logT,10,-1.6861,0,779.233226562,inf
11086240,10,275,logT,10,-1.68608,0,856.209326911,inf
11086240,10,300,logT,10,-1.68613,0.1,934.214680338,40833.3004669
11086240,10,325,logT,10,-1.68613,0.1,1011.36880264,44205.6061314
11086240,10,350,logT,10,-1.68613,0.1,1087.87055733,47549.3976615
11086240,10,375,logT,10,-1.68613,0.1,1168.65153055,51080.2282307
11086240,10,400,logT,10,-1.68612,0,1248.8047868,inf
11086240,10,425,logT,10,-1.68613,0.1,1330.36033347,58148.3082733
11086240,10,450,logT,10,-1.68613,0.1,1400.6329073,61219.8304642
11086240,10,475,logT,10,-1.68612,0,1481.60293953,inf
11086240,10,500,logT,10,-1.68612,0,1559.70746753,inf
11086240,10,525,logT,10,-1.68613,0.1,1637.80404959,71586.2705546
11086240,10,550,logT,10,-1.68613,0.1,1713.51647201,74895.5614047
11086240,10,575,logT,10,-1.68613,0.1,1794.1403065,78419.5236458
11086240,10,600,logT,10,-1.68612,0,1873.69562016,inf
11086240,10,625,logT,10,-1.68612,0,1954.13991396,inf
11086240,10,650,logT,10,-1.68612,0,2027.65946474,inf
11086240,10,675,logT,10,-1.6861,0,2105.57629673,inf
11086240,10,700,logT,10,-1.68613,0.1,2188.52890637,95657.7329549
11086240,10,725,logT,10,-1.68612,0,2265.0932363,inf
11086240,10,750,logT,10,-1.68613,0.1,2341.22979975,102332.089066
11086240,10,775,logT,10,-1.68613,0.1,2415.55180888,105580.606772
11086240,10,800,logT,10,-1.68613,0.1,2499.28574402,109240.50744
11086240,10,825,logT,10,-1.68612,0,2580.28221943,inf
11086240,10,850,logT,10,-1.68612,0,2648.30191531,inf
11086240,10,875,logT,10,-1.68612,0,2731.69924273,inf
11086240,10,900,logT,10,-1.68612,0,2807.12680213,inf
11086240,10,1000,logT,10,-1.68613,0.2,3121.82320423,64427.2579753
14949383,10,100,logT,10,-1.67728,0,309.52216382,inf
14949383,10,125,logT,10,-1.67735,0,387.323773241,inf
14949383,10,150,logT,10,-1.67728,0,465.452146983,inf
14949383,10,175,logT,10,-1.67735,0,543.289259577,inf
14949383,10,200,logT,10,-1.67758,0,621.620371485,inf
14949383,10,225,logT,10,-1.67735,0,699.337981081,inf
14949383,10,250,logT,10,-1.67739,0,778.215921974,inf
14949383,10,275,logT,10,-1.67744,0,855.861735582,inf
14949383,10,300,logT,10,-1.67744,0,933.513727164,inf
14949383,10,325,logT,10,-1.67744,0,1011.49277868,inf
14949383,10,350,logT,10,-1.67744,0,1088.48209732,inf
14949383,10,375,logT,10,-1.67757,0,1168.86848021,inf
14949383,10,400,logT,10,-1.67741,0,1247.04032111,inf
14949383,10,425,logT,10,-1.67746,0,1326.14340074,inf
14949383,10,450,logT,10,-1.67745,0,1402.26281412,inf
14949383,10,475,logT,10,-1.67757,0,1484.54196322,inf
14949383,10,500,logT,10,-1.67743,0,1556.12320936,inf
14949383,10,525,logT,10,-1.67739,0,1638.79451385,inf
14949383,10,550,logT,10,-1.67749,0,1714.55689273,inf
14949383,10,575,logT,10,-1.67751,0,1795.01285129,inf
14949383,10,600,logT,10,-1.67739,0,1871.11977739,inf
14949383,10,625,logT,10,-1.67753,0,1953.34274724,inf
14949383,10,650,logT,10,-1.67749,0,2027.80868211,inf
14949383,10,675,logT,10,-1.67752,0,2111.90633268,inf
14949383,10,700,logT,10,-1.67764,0.1,2179.31424396,95254.9721262
14949383,10,725,logT,10,-1.67763,0,2265.38209486,inf
14949383,10,750,logT,10,-1.67749,0,2341.26133928,inf
14949383,10,775,logT,10,-1.67755,0,2416.13646207,inf
14949383,10,800,logT,10,-1.67751,0,2494.7313556,inf
14949383,10,825,logT,10,-1.67741,0,2578.23232472,inf
14949383,10,850,logT,10,-1.67751,0,2652.74464383,inf
14949383,10,875,logT,10,-1.67733,0,2738.19839959,inf
14949383,10,900,logT,10,-1.67749,0,2807.00318875,inf
14949383,10,1000,logT,10,-1.67762,0,3116.00190382,inf
16095495,10,100,logT,10,-1.70215,0,309.440610671,inf
16095495,10,125,logT,10,-1.70216,0,387.36927495,inf
16095495,10,150,logT,10,-1.70226,0,466.149738693,inf
16095495,10,175,logT,10,-1.70188,0,544.803426194,inf
16095495,10,200,logT,10,-1.70226,0,623.324073553,inf
16095495,10,225,logT,10,-1.7022,0,701.925254726,inf
16095495,10,250,logT,10,-1.70204,0,779.124275994,inf
16095495,10,275,logT,10,-1.70227,0.1,857.717953396,37489.728693
16095495,10,300,logT,10,-1.7022,0,936.932958531,inf
16095495,10,325,logT,10,-1.70226,0,1012.19642546,inf
16095495,10,350,logT,10,-1.70226,0,1092.02782438,inf
16095495,10,375,logT,10,-1.70227,0.1,1169.60916655,51122.0852463
16095495,10,400,logT,10,-1.70226,0,1250.64844391,inf
16095495,10,425,logT,10,-1.70227,0.1,1323.25943325,57837.9372221
16095495,10,450,logT,10,-1.70227,0.1,1403.33485568,61337.9290901
16095495,10,475,logT,10,-1.70222,0,1475.89398131,inf
16095495,10,500,logT,10,-1.70227,0.1,1562.24522865,68283.693424
16095495,10,525,logT,10,-1.70227,0.1,1637.89926274,71590.4321967
16095495,10,550,logT,10,-1.70227,0.1,1715.83184276,74996.7632286
16095495,10,575,logT,10,-1.70225,0,1792.75314922,inf
16095495,10,600,logT,10,-1.70227,0.1,1874.52351782,81932.9685634
16095495,10,625,logT,10,-1.70227,0.1,1946.39334936,85074.3047974
16095495,10,650,logT,10,-1.70227,0.1,2025.23397443,88520.3252896
16095495,10,675,logT,10,-1.70227,0.1,2105.11684132,92011.9008067
16095495,10,700,logT,10,-1.70226,0,2189.34514873,inf
16095495,10,725,logT,10,-1.70227,0.1,2258.24778147,98705.0536993
16095495,10,750,logT,10,-1.70227,0.3,2333.35956759,30126.9211546
16095495,10,775,logT,10,-1.70223,0,2418.4205195,inf
16095495,10,800,logT,10,-1.70227,0.1,2505.16788604,109497.608166
16095495,10,825,logT,10,-1.70225,0,2574.25968347,inf
16095495,10,850,logT,10,-1.70227,0.1,2646.83834748,115689.83854
16095495,10,875,logT,10,-1.70227,0.1,2727.06513934,119196.446568
16095495,10,900,logT,10,-1.70226,0,2812.67062349,inf
16095495,10,1000,logT,10,-1.70227,0.3,3124.33313515,40339.4913201
