seed,MCS_per_temperature,number_of_temperatures,schedule,num_runs,best_energy,success_rate,average_time,tts_p0.99
15981934,10,870,logT,10,-1.67195,0.1,482.955341554,21109.3456235
15981934,10,880,logT,10,-1.67195,0.3,488.490098786,6307.08738393
15981934,10,890,logT,10,-1.67195,0.2,494.062864161,10196.3223164
15981934,10,900,logT,10,-1.67195,0.1,499.60517211,21837.0879167
15981934,10,910,logT,10,-1.67195,0.1,505.150036883,22079.4466958
15981934,10,920,logT,10,-1.67195,0.2,510.716841722,10540.0221477
15981934,10,930,logT,10,-1.67195,0.3,516.273956394,6665.81567388
15981934,10,940,logT,10,-1.67195,0.3,521.82598815,6737.50013489
15981934,10,950,logT,10,-1.67195,0.2,527.391804695,10884.1550697
15981934,10,960,logT,10,-1.67195,0.2,532.934648538,10998.546631
15981934,10,970,logT,10,-1.67195,0.2,538.488930535,11113.1742494
15981934,10,980,logT,10,-1.67195,0.2,543.769238639,11222.1476762
15981934,10,990,logT,10,-1.67195,0.1,549.274462485,24008.0675647
15981934,10,1000,logT,10,-1.67195,0.1,554.652787638,24243.147115
16164239,10,10,logT,10,-1.68921,0,4.99617257118,inf
16164239,10,15,logT,10,-1.69433,0.3,7.77374138832,100.369826038
16164239,10,20,logT,10,-1.69433,0.9,10.5537471294,21.1074942589
16173523,10,10,logT,10,-1.70127,0,5.00019338131,inf
16173523,10,15,logT,10,-1.70351,0,7.7813300848,inf
16173523,10,20,logT,10,-1.70466,0,10.5625901222,inf
16173523,10,25,logT,10,-1.70529,0.1,13.3431397438,583.211167409
16173523,10,30,logT,10,-1.70529,0.3,16.1234856129,208.176650758
16173523,10,35,logT,10,-1.70529,0.6,18.9041303635,95.0099510052
16173523,10,40,logT,10,-1.70529,0.9,21.683493185,43.3669863701
16248991,10,10,logT,10,-1.67466,0,4.99605903625,inf
16248991,10,15,logT,10,-1.67747,0.1,7.77480943203,339.826740355
16248991,10,20,logT,10,-1.6773,0,10.5533074379,inf
16248991,10,25,logT,10,-1.6773,0,13.3315025568,inf
16248991,10,30,logT,10,-1.67747,0.2,16.1090210915,332.453181904
16248991,10,35,logT,10,-1.67747,0.5,18.8866978645,125.480504512
16248991,10,40,logT,10,-1.67747,0.7,21.6630823374,82.860825891
16248991,10,45,logT,10,-1.67747,0.6,24.4397382975,122.831269864
16248991,10,50,logT,10,-1.67747,0.6,27.2163556337,136.786224258
16248991,10,55,logT,10,-1.67747,0.9,29.9928382635,59.985676527
16319112,10,10,logT,10,-1.71196,0,4.99715907574,inf
16319112,10,15,logT,10,-1.71383,0,7.77645332813,inf
16319112,10,20,logT,10,-1.71467,0.1,10.5547421932,461.333961452
16319112,10,25,logT,10,-1.71467,0.2,13.3330149174,275.162792853
16319112,10,30,logT,10,-1.71467,0.3,16.1110567093,208.016176306
16319112,10,35,logT,10,-1.71467,0.6,18.889294529,94.9353878339
16319112,10,40,logT,10,-1.71467,0.7,21.6684274435,82.8812708074
16319112,10,45,logT,10,-1.71467,0.9,24.4457657576,48.8915315151
16350340,10,10,logT,10,-1.69921,0,4.99954464436,inf
16350340,10,15,logT,10,-1.70093,0,7.78049666882,inf
16350340,10,20,logT,10,-1.70231,0.1,10.5608067989,461.599037427
16350340,10,25,logT,10,-1.70231,0.4,13.3404264927,120.265960622
16350340,10,30,logT,10,-1.70231,0.6,16.1206585646,81.0205468828
16350340,10,35,logT,10,-1.70231,0.7,18.897734046,72.2834279135
16350340,10,40,logT,10,-1.70231,1,21.6805815458,21.6805815458
16516882,10,10,logT,10,-1.69159,0,4.99420907497,inf
16516882,10,15,logT,10,-1.69274,0,7.77140710354,inf
16516882,10,20,logT,10,-1.69499,0.4,10.5478625774,95.0905749586
16516882,10,25,logT,10,-1.69499,0.8,13.324413681,38.125852607
16516882,10,30,logT,10,-1.69499,1,16.1013255835,16.1013255835
16577430,10,10,logT,10,-1.69172,0,4.99669539928,inf
16577430,10,15,logT,10,-1.69583,0,7.77477695942,inf
16577430,10,20,logT,10,-1.69605,0.4,10.5536522627,95.142769846
16577430,10,25,logT,10,-1.69605,0.9,13.3327433109,26.6654866219
16600400,10,10,logT,10,-1.68308,0,4.99439935684,inf
16600400,10,15,logT,10,-1.6832,0,7.77143185139,inf
16600400,10,20,logT,10,-1.6835,0.4,10.5582852125,95.1845365888
16600400,10,25,logT,10,-1.6835,0.7,13.3422890425,51.0339697794
16600400,10,30,logT,10,-1.6835,1,16.1223845959,16.1223845959
16609733,10,10,logT,10,-1.71118,0,4.99364442825,inf
16609733,10,15,logT,10,-1.71655,0,7.77048668861,inf
16609733,10,20,logT,10,-1.71667,0.4,10.547890377,95.0908255763
16609733,10,25,logT,10,-1.71667,0.3,13.3244692326,172.037451738
16609733,10,30,logT,10,-1.71667,0.8,16.1011385918,46.0710430831
16609733,10,35,logT,10,-1.71667,1,18.8755458593,18.8755458593
16657501,10,10,logT,22,-1.69551,0,4.99750902436,inf
16657501,10,15,logT,20,-1.69551,0,7.77694680691,inf
16657501,10,20,logT,20,-1.69564,0,10.5559731007,inf
16657501,10,25,logT,10,-1.69571,0.1,13.332171464,582.731758259
16657501,10,30,logT,10,-1.69571,0.1,16.1110539436,704.193072925
16657501,10,35,logT,10,-1.69571,0.2,18.8890501738,389.826594538
16657501,10,40,logT,10,-1.69571,0.3,21.6673188686,279.755257721
16657501,10,45,logT,10,-1.6957,0,24.4441797018,inf
16657501,10,50,logT,10,-1.69556,0,27.2231406689,inf
16657501,10,55,logT,10,-1.69571,0.1,29.9997359514,1311.24917839
16657501,10,60,logT,10,-1.69571,0.2,32.7773139238,676.448447512
16657501,10,65,logT,10,-1.69571,0.2,35.5571359396,733.817586768
16657501,10,70,logT,10,-1.6957,0,38.3370524883,inf
16657501,10,75,logT,10,-1.6957,0,41.1171473503,inf
16657501,10,80,logT,10,-1.6957,0,43.8908603668,inf
16657501,10,85,logT,10,-1.69571,0.1,46.6690273762,2039.84208069
16657501,10,90,logT,10,-1.69571,0.4,49.4460444689,445.763562377
16657501,10,95,logT,10,-1.69571,0.2,52.2232302427,1077.76747978
16657501,10,100,logT,10,-1.69571,0.2,55.0002887249,1135.07958606
16657501,10,110,logT,10,-1.69571,0.3,60.5380661964,781.630732136
16657501,10,120,logT,10,-1.69571,0.5,66.0781112671,439.01346855
16657501,10,130,logT,10,-1.69571,0.4,71.6700992584,646.116774445
16657501,10,140,logT,10,-1.69571,0.2,77.2504178524,1594.2711275
16657501,10,150,logT,10,-1.69571,0.2,82.7293700933,1707.34411286
16657501,10,160,logT,10,-1.69571,0.4,88.2838316441,795.892082301
16657501,10,170,logT,10,-1.69571,0.4,93.8595947504,846.158429225
16657501,10,180,logT,10,-1.69571,0.2,99.3830645084,2051.03810068
16657501,10,190,logT,10,-1.69571,0.2,104.928959894,2165.49263873
16657501,10,200,logT,10,-1.69571,0.3,110.509495187,1426.8314642
16657501,10,210,logT,10,-1.69571,0.4,116.126507068,1046.89800838
16657501,10,220,logT,10,-1.69571,0.2,121.610689139,2509.76520103
16657501,10,230,logT,10,-1.69571,0.5,127.167332697,844.881470476
16657501,10,240,logT,10,-1.69571,0.2,132.76501143,2739.96478401
16657501,10,250,logT,10,-1.69571,0.6,138.258386803,694.870502034
16657501,10,260,logT,10,-1.69571,0.4,143.792900157,1296.31472258
16657501,10,270,logT,10,-1.69571,0.5,149.372976255,992.41257288
16657501,10,280,logT,10,-1.69571,0.2,154.943178868,3197.67120154
16657501,10,290,logT,10,-1.69571,0.2,160.458455753,3311.49384409
16657501,10,300,logT,10,-1.69571,0.4,165.997476578,1496.49233421
16657501,10,310,logT,10,-1.69571,0.6,171.545147157,862.165871329
16657501,10,320,logT,10,-1.69571,0.6,177.104915237,890.108616263
16657501,10,330,logT,10,-1.69571,0.3,182.661505866,2358.41439169
16657501,10,340,logT,10,-1.69571,0.2,188.253319216,3885.11596217
16657501,10,350,logT,10,-1.69571,0.5,193.91808424,1288.36386429
16657501,10,360,logT,10,-1.69571,0.7,199.350658369,762.511997929
16657501,10,370,logT,10,-1.69571,0.4,204.889111805,1847.10630246
16657501,10,380,logT,10,-1.69571,0.5,210.413896799,1397.95967066
16657501,10,390,logT,10,-1.69571,0.4,215.956041193,1946.87634315
16657501,10,400,logT,10,-1.69571,0.1,221.561824512,9684.17724826
16657501,10,410,logT,10,-1.69571,0.5,227.057876468,1508.53987801
16657501,10,420,logT,10,-1.69571,0.4,232.61122508,2097.02534256
16657501,10,430,logT,10,-1.69571,0.5,238.165640879,1582.33826734
16657501,10,440,logT,10,-1.69571,0.2,243.725196433,5029.92805115
16657501,10,450,logT,10,-1.69571,0.3,249.282631183,3218.58588756
16657501,10,460,logT,10,-1.69571,0.4,254.8957201,2297.92343244
16657501,10,470,logT,10,-1.69571,0.3,260.37851541,3361.84920364
16657501,10,480,logT,10,-1.69571,0.5,265.932813048,1766.81936604
16657501,10,490,logT,10,-1.69571,0.3,271.48751781,3505.28189359
16657501,10,500,logT,10,-1.69571,0.6,277.028766751,1392.31422181
16657501,10,510,logT,10,-1.69571,0.3,282.587272167,3648.59517844
16657501,10,520,logT,10,-1.69571,0.4,288.172847414,2597.92176347
16657501,10,530,logT,10,-1.69571,0.3,293.733288431,3792.50576892
16657501,10,540,logT,10,-1.69571,0.1,299.236001849,13079.2138372
16657501,10,550,logT,10,-1.69571,0.4,304.91824317,2748.88403651
16657501,10,560,logT,10,-1.69571,0.2,310.435775924,6406.68113207
16657501,10,570,logT,10,-1.69571,0.4,315.934927511,2848.20111051
16657501,10,580,logT,10,-1.69571,0.3,321.437969995,4150.21178588
16657501,10,590,logT,10,-1.69571,0.4,326.984305334,2947.81292119
16657501,10,600,logT,10,-1.69571,0.3,332.543573904,4293.60059659
16657501,10,610,logT,10,-1.69571,0.5,338.102152109,2246.30207607
16657501,10,620,logT,10,-1.69571,0.2,343.6461514,7092.06697498
16657501,10,630,logT,10,-1.69571,0.4,349.217370558,3148.24736368
16657501,10,640,logT,10,-1.69571,0.4,354.769881105,3198.30408527
16657501,10,650,logT,10,-1.69571,0.2,360.30706358,7435.90992088
16657501,10,660,logT,10,-1.69571,0.4,365.855848765,3298.24575886
16657501,10,670,logT,10,-1.69571,0.5,371.428541088,2467.71781177
16657501,10,680,logT,10,-1.69571,0.2,376.98530612,7780.1105256
16657501,10,690,logT,10,-1.69571,0.4,382.520725489,3448.48214065
16657501,10,700,logT,10,-1.69571,0.4,388.088156343,3498.67337106
16657501,10,710,logT,10,-1.69571,0.3,393.651430011,5082.58810989
16657501,10,720,logT,10,-1.69571,0.3,399.180760121,5153.97946105
16657501,10,730,logT,10,-1.69571,0.5,404.741686583,2689.04555966
16657501,10,740,logT,10,-1.69571,0.2,410.289756489,8467.43785814
16657501,10,750,logT,10,-1.69571,0.5,415.854117894,2762.87495521
16657501,10,760,logT,10,-1.69571,0.5,421.380117989,2799.58890515
16657501,10,770,logT,10,-1.69571,0.4,426.957323909,3849.08478995
16657501,10,780,logT,10,-1.69571,0.5,432.500487089,2873.47103823
16657501,10,790,logT,10,-1.69571,0.2,438.045608878,9040.25487731
16657501,10,800,logT,10,-1.69571,0.4,443.585425115,3998.98963489
16657501,10,810,logT,10,-1.69571,0.6,449.144804406,2257.3493221
16657501,10,820,logT,10,-1.69571,0.3,454.699691105,5870.80616858
16657501,10,830,logT,10,-1.69571,0.2,460.236213732,9498.21797451
16657501,10,840,logT,10,-1.69571,0.2,465.84957509,9614.06485523
16657501,10,850,logT,10,-1.69571,0.5,471.341997051,3131.52844461
16657501,10,860,logT,10,-1.69571,0.2,477.035032678,9844.9069992
16657501,10,870,logT,10,-1.69571,0.5,482.432575417,3205.21265233
16657501,10,880,logT,10,-1.69571,0.4,488.141056275,4400.66538233
16657501,10,890,logT,10,-1.69571,0.4,493.616724706,4450.02936063
16657501,10,900,logT,10,-1.69571,0.2,499.143754315,10301.180215
16657501,10,910,logT,10,-1.69571,0.3,504.658615065,6515.84544329
16657501,10,920,logT,10,-1.69571,0.4,510.20115056,4599.54046568
16657501,10,930,logT,10,-1.69571,0.3,515.750303245,6659.05458255
16657501,10,940,logT,10,-1.69571,0.2,521.415526509,10760.8184196
16657501,10,950,logT,10,-1.69571,0.1,527.025257587,23035.5839505
16657501,10,960,logT,10,-1.69571,0.2,532.41939106,10987.9129005
16657501,10,970,logT,10,-1.69571,0.4,537.964271188,4849.82919325
16657501,10,980,logT,10,-1.69571,0.2,543.582242584,11218.2885073
16657501,10,990,logT,10,-1.69571,0.2,549.071497369,11331.5741135
16657501,10,1000,logT,10,-1.69571,0.1,554.733647418,24246.6813901
16678332,10,10,logT,10,-1.7004,0,4.99963679314,inf
16678332,10,15,logT,10,-1.70272,0.3,7.78079240322,100.460864458
16678332,10,20,logT,10,-1.70272,0.6,10.5616962433,53.0818516014
16678332,10,25,logT,10,-1.70272,1,13.3418901682,13.3418901682
16695257,10,10,logT,10,-1.70046,0,4.99686896801,inf
16695257,10,15,logT,10,-1.70207,0,7.77635650635,inf
16695257,10,20,logT,10,-1.70229,0.3,10.5550381184,136.280239699
16695257,10,25,logT,10,-1.70229,0.4,13.3358287811,120.224511557
16695257,10,30,logT,10,-1.70229,0.8,16.1142228603,46.1084817957
16695257,10,35,logT,10,-1.70229,0.8,18.89088943,54.0535053374
16695257,10,40,logT,10,-1.70229,0.9,21.6707103252,43.3414206505
